PK_PoblacionEstadistica;FK_Sexo;FK_FechaPoblacion;FK_Edad;Poblacion
138280;1;19870101;10;4359
138281;1;19870101;11;4356
138282;1;19870101;12;4245
138283;1;19870101;13;4142
138284;1;19870101;14;4309
138285;1;19870101;15;4244
138286;1;19870101;16;4245
138287;1;19870101;17;4301
138288;1;19870101;18;4271
138289;1;19870101;19;4266
138290;1;19870101;20;4199
138291;1;19870101;21;4397
138292;1;19870101;22;4516
138293;1;19870101;23;4498
138294;1;19870101;24;4214
138295;1;19870101;25;4258
138296;1;19870101;26;4166
138297;1;19870101;27;4142
138298;1;19870101;28;4070
138299;1;19870101;29;4010
138300;1;19870101;30;3928
138301;1;19870101;31;3818
138302;1;19870101;32;3634
138303;1;19870101;33;3645
138304;1;19870101;34;3684
138305;1;19870101;35;3516
138306;1;19870101;36;3489
138307;1;19870101;37;3655
138308;1;19870101;38;3720
138309;1;19870101;39;3466
138310;1;19870101;40;3356
138311;1;19870101;41;3613
138312;1;19870101;42;3266
138313;1;19870101;43;3372
138314;1;19870101;44;3042
138315;1;19870101;45;2784
138316;1;19870101;46;2942
138317;1;19870101;47;2339
138318;1;19870101;48;2320
138319;1;19870101;49;2517
138320;1;19870101;50;3087
138321;1;19870101;51;3065
138322;1;19870101;52;2891
138323;1;19870101;53;3025
138324;1;19870101;54;3090
138325;1;19870101;55;2863
138326;1;19870101;56;3079
138327;1;19870101;57;2882
138328;1;19870101;58;2935
138329;1;19870101;59;2804
138330;1;19870101;60;2815
138331;1;19870101;61;2734
138332;1;19870101;62;2659
138333;1;19870101;63;2707
138334;1;19870101;64;2578
138335;1;19870101;65;2517
138336;1;19870101;66;2286
138337;1;19870101;67;1876
138338;1;19870101;68;1885
138339;1;19870101;69;1748
138340;1;19870101;70;1588
138341;1;19870101;71;1692
138342;1;19870101;72;1551
138343;1;19870101;73;1576
138344;1;19870101;74;1477
138345;1;19870101;75;1286
138346;1;19870101;76;1353
138347;1;19870101;77;1215
138348;1;19870101;78;1189
138349;1;19870101;79;1048
138350;1;19870101;80;845
138351;1;19870101;81;806
138352;1;19870101;82;684
138353;1;19870101;83;629
138354;1;19870101;84;444
138355;1;19870101;85;411
138356;1;19870101;86;344
138357;1;19870101;87;212
138358;1;19870101;88;194
138359;1;19870101;89;159
138360;1;19870101;90;135
138361;1;19870101;91;92
138362;1;19870101;92;65
138363;1;19870101;93;46
138364;1;19870101;94;35
138365;1;19870101;95;25
138366;1;19870101;96;17
138367;1;19870101;97;7
138368;1;19870101;98;9
138369;1;19870101;99;4
138370;1;19870101;100;3
138371;1;19880101;0;2473
138372;1;19880101;1;2727
138373;1;19880101;2;2686
138374;1;19880101;3;2834
138375;1;19880101;4;2939
138376;1;19880101;5;3139
138377;1;19880101;6;3265
138378;1;19880101;7;3556
138379;1;19880101;8;3672
138380;1;19880101;9;3988
138381;1;19880101;10;4147
138382;1;19880101;11;4364
138383;1;19880101;12;4349
138384;1;19880101;13;4241
138385;1;19880101;14;4140
138386;1;19880101;15;4298
138387;1;19880101;16;4253
138388;1;19880101;17;4255
138389;1;19880101;18;4309
138390;1;19880101;19;4271
138391;1;19880101;20;4260
138392;1;19880101;21;4199
138393;1;19880101;22;4388
138394;1;19880101;23;4487
138395;1;19880101;24;4493
138396;1;19880101;25;4205
138397;1;19880101;26;4236
138398;1;19880101;27;4145
138399;1;19880101;28;4137
138400;1;19880101;29;4048
138401;1;19880101;30;4011
138402;1;19880101;31;3910
138403;1;19880101;32;3812
138404;1;19880101;33;3629
138405;1;19880101;34;3628
138406;1;19880101;35;3674
138407;1;19880101;36;3502
138408;1;19880101;37;3483
138409;1;19880101;38;3646
138410;1;19880101;39;3704
138411;1;19880101;40;3470
138412;1;19880101;41;3360
138413;1;19880101;42;3610
138414;1;19880101;43;3255
138415;1;19880101;44;3362
138416;1;19880101;45;3030
138417;1;19880101;46;2777
138418;1;19880101;47;2932
138419;1;19880101;48;2320
138420;1;19880101;49;2308
138421;1;19880101;50;2507
138422;1;19880101;51;3063
138423;1;19880101;52;3041
138424;1;19880101;53;2872
138425;1;19880101;54;3008
138426;1;19880101;55;3074
138427;1;19880101;56;2841
138428;1;19880101;57;3061
138429;1;19880101;58;2857
138430;1;19880101;59;2909
138431;1;19880101;60;2772
138432;1;19880101;61;2778
138433;1;19880101;62;2706
138434;1;19880101;63;2626
138435;1;19880101;64;2666
138436;1;19880101;65;2526
138437;1;19880101;66;2478
138438;1;19880101;67;2239
138439;1;19880101;68;1839
138440;1;19880101;69;1837
138441;1;19880101;70;1690
138442;1;19880101;71;1537
138443;1;19880101;72;1637
138444;1;19880101;73;1495
138445;1;19880101;74;1502
138446;1;19880101;75;1413
138447;1;19880101;76;1223
138448;1;19880101;77;1270
138449;1;19880101;78;1137
138450;1;19880101;79;1109
138451;1;19880101;80;967
138452;1;19880101;81;773
138453;1;19880101;82;734
138454;1;19880101;83;613
138455;1;19880101;84;558
138456;1;19880101;85;396
138457;1;19880101;86;357
138458;1;19880101;87;301
138459;1;19880101;88;181
138460;1;19880101;89;163
138461;1;19880101;90;134
138462;1;19880101;91;111
138463;1;19880101;92;76
138464;1;19880101;93;53
138465;1;19880101;94;37
138466;1;19880101;95;28
138467;1;19880101;96;20
138468;1;19880101;97;15
138469;1;19880101;98;5
138470;1;19880101;99;7
138471;1;19880101;100;3
138472;1;19890101;0;2501
138473;1;19890101;1;2475
138474;1;19890101;2;2715
138475;1;19890101;3;2694
138476;1;19890101;4;2829
138477;1;19890101;5;2948
138478;1;19890101;6;3135
138479;1;19890101;7;3272
138480;1;19890101;8;3558
138481;1;19890101;9;3668
138482;1;19890101;10;3989
138483;1;19890101;11;4151
138484;1;19890101;12;4368
138485;1;19890101;13;4343
138486;1;19890101;14;4238
138487;1;19890101;15;4139
138488;1;19890101;16;4286
138489;1;19890101;17;4261
138490;1;19890101;18;4264
138491;1;19890101;19;4316
138492;1;19890101;20;4270
138493;1;19890101;21;4253
138494;1;19890101;22;4200
138495;1;19890101;23;4380
138496;1;19890101;24;4458
138497;1;19890101;25;4487
138498;1;19890101;26;4195
138499;1;19890101;27;4213
138500;1;19890101;28;4123
138501;1;19890101;29;4131
138502;1;19890101;30;4025
138503;1;19890101;31;4012
138504;1;19890101;32;3892
138505;1;19890101;33;3807
138506;1;19890101;34;3625
138507;1;19890101;35;3612
138508;1;19890101;36;3663
138509;1;19890101;37;3489
138510;1;19890101;38;3478
138511;1;19890101;39;3637
138512;1;19890101;40;3689
138513;1;19890101;41;3473
138514;1;19890101;42;3364
138515;1;19890101;43;3606
138516;1;19890101;44;3244
138517;1;19890101;45;3351
138518;1;19890101;46;3018
138519;1;19890101;47;2770
138520;1;19890101;48;2922
138521;1;19890101;49;2302
138522;1;19890101;50;2295
138523;1;19890101;51;2498
138524;1;19890101;52;3040
138525;1;19890101;53;3017
138526;1;19890101;54;2854
138527;1;19890101;55;2992
138528;1;19890101;56;3057
138529;1;19890101;57;2820
138530;1;19890101;58;3043
138531;1;19890101;59;2833
138532;1;19890101;60;2884
138533;1;19890101;61;2739
138534;1;19890101;62;2741
138535;1;19890101;63;2679
138536;1;19890101;64;2592
138537;1;19890101;65;2626
138538;1;19890101;66;2475
138539;1;19890101;67;2438
138540;1;19890101;68;2193
138541;1;19890101;69;1802
138542;1;19890101;70;1790
138543;1;19890101;71;1632
138544;1;19890101;72;1485
138545;1;19890101;73;1581
138546;1;19890101;74;1438
138547;1;19890101;75;1429
138548;1;19890101;76;1350
138549;1;19890101;77;1159
138550;1;19890101;78;1187
138551;1;19890101;79;1060
138552;1;19890101;80;1028
138553;1;19890101;81;885
138554;1;19890101;82;702
138555;1;19890101;83;663
138556;1;19890101;84;541
138557;1;19890101;85;488
138558;1;19890101;86;349
138559;1;19890101;87;304
138560;1;19890101;88;259
138561;1;19890101;89;149
138562;1;19890101;90;131
138563;1;19890101;91;110
138564;1;19890101;92;88
138565;1;19890101;93;60
138566;1;19890101;94;41
138567;1;19890101;95;27
138568;1;19890101;96;22
138569;1;19890101;97;15
138570;1;19890101;98;13
138571;1;19890101;99;4
138572;1;19890101;100;4
138573;1;19900101;0;2504
138574;1;19900101;1;2467
138575;1;19900101;2;2478
138576;1;19900101;3;2710
138577;1;19900101;4;2702
138578;1;19900101;5;2823
138579;1;19900101;6;2957
138580;1;19900101;7;3132
138581;1;19900101;8;3279
138582;1;19900101;9;3561
138583;1;19900101;10;3663
138584;1;19900101;11;3991
138585;1;19900101;12;4156
138586;1;19900101;13;4373
138587;1;19900101;14;4336
138588;1;19900101;15;4234
138589;1;19900101;16;4137
138590;1;19900101;17;4275
138591;1;19900101;18;4270
138592;1;19900101;19;4274
138593;1;19900101;20;4324
138594;1;19900101;21;4270
138595;1;19900101;22;4247
138596;1;19900101;23;4200
138597;1;19900101;24;4371
138598;1;19900101;25;4429
138599;1;19900101;26;4482
138600;1;19900101;27;4186
138601;1;19900101;28;4191
138602;1;19900101;29;4102
138603;1;19900101;30;4126
138604;1;19900101;31;4003
138605;1;19900101;32;4013
138606;1;19900101;33;3874
138607;1;19900101;34;3801
138608;1;19900101;35;3620
138609;1;19900101;36;3595
138610;1;19900101;37;3653
138611;1;19900101;38;3475
138612;1;19900101;39;3472
138613;1;19900101;40;3628
138614;1;19900101;41;3673
138615;1;19900101;42;3477
138616;1;19900101;43;3368
138617;1;19900101;44;3603
138618;1;19900101;45;3233
138619;1;19900101;46;3341
138620;1;19900101;47;3006
138621;1;19900101;48;2763
138622;1;19900101;49;2912
138623;1;19900101;50;2283
138624;1;19900101;51;2283
138625;1;19900101;52;2488
138626;1;19900101;53;3016
138627;1;19900101;54;2993
138628;1;19900101;55;2835
138629;1;19900101;56;2975
138630;1;19900101;57;3041
138631;1;19900101;58;2798
138632;1;19900101;59;3025
138633;1;19900101;60;2808
138634;1;19900101;61;2858
138635;1;19900101;62;2707
138636;1;19900101;63;2704
138637;1;19900101;64;2651
138638;1;19900101;65;2559
138639;1;19900101;66;2585
138640;1;19900101;67;2423
138641;1;19900101;68;2399
138642;1;19900101;69;2146
138643;1;19900101;70;1765
138644;1;19900101;71;1742
138645;1;19900101;72;1574
138646;1;19900101;73;1434
138647;1;19900101;74;1526
138648;1;19900101;75;1382
138649;1;19900101;76;1355
138650;1;19900101;77;1286
138651;1;19900101;78;1096
138652;1;19900101;79;1104
138653;1;19900101;80;982
138654;1;19900101;81;948
138655;1;19900101;82;804
138656;1;19900101;83;630
138657;1;19900101;84;591
138658;1;19900101;85;470
138659;1;19900101;86;417
138660;1;19900101;87;301
138661;1;19900101;88;250
138662;1;19900101;89;216
138663;1;19900101;90;118
138664;1;19900101;91;100
138665;1;19900101;92;85
138666;1;19900101;93;64
138667;1;19900101;94;44
138668;1;19900101;95;29
138669;1;19900101;96;18
138670;1;19900101;97;15
138671;1;19900101;98;10
138672;1;19900101;99;11
138673;1;19900101;100;2
138674;1;19910101;0;2275
138675;1;19910101;1;2483
138676;1;19910101;2;2432
138677;1;19910101;3;2479
138678;1;19910101;4;2692
138679;1;19910101;5;2710
138680;1;19910101;6;2818
138681;1;19910101;7;2966
138682;1;19910101;8;3128
138683;1;19910101;9;3286
138684;1;19910101;10;3563
138685;1;19910101;11;3659
138686;1;19910101;12;3993
138687;1;19910101;13;4160
138688;1;19910101;14;4378
138689;1;19910101;15;4330
138690;1;19910101;16;4231
138691;1;19910101;17;4136
138692;1;19910101;18;4263
138693;1;19910101;19;4279
138694;1;19910101;20;4283
138695;1;19910101;21;4331
138696;1;19910101;22;4269
138697;1;19910101;23;4241
138698;1;19910101;24;4200
138699;1;19910101;25;4362
138700;1;19910101;26;4400
138701;1;19910101;27;4476
138702;1;19910101;28;4176
138703;1;19910101;29;4169
138704;1;19910101;30;4080
138705;1;19910101;31;4120
138706;1;19910101;32;3980
138707;1;19910101;33;4014
138708;1;19910101;34;3856
138709;1;19910101;35;3795
138710;1;19910101;36;3616
138711;1;19910101;37;3579
138712;1;19910101;38;3642
138713;1;19910101;39;3462
138714;1;19910101;40;3466
138715;1;19910101;41;3619
138716;1;19910101;42;3657
138717;1;19910101;43;3480
138718;1;19910101;44;3372
138719;1;19910101;45;3600
138720;1;19910101;46;3222
138721;1;19910101;47;3330
138722;1;19910101;48;2994
138723;1;19910101;49;2756
138724;1;19910101;50;2902
138725;1;19910101;51;2265
138726;1;19910101;52;2271
138727;1;19910101;53;2479
138728;1;19910101;54;2993
138729;1;19910101;55;2969
138730;1;19910101;56;2817
138731;1;19910101;57;2959
138732;1;19910101;58;3025
138733;1;19910101;59;2777
138734;1;19910101;60;3007
138735;1;19910101;61;2784
138736;1;19910101;62;2832
138737;1;19910101;63;2675
138738;1;19910101;64;2667
138739;1;19910101;65;2624
138740;1;19910101;66;2526
138741;1;19910101;67;2545
138742;1;19910101;68;2372
138743;1;19910101;69;2359
138744;1;19910101;70;2099
138745;1;19910101;71;1728
138746;1;19910101;72;1694
138747;1;19910101;73;1516
138748;1;19910101;74;1382
138749;1;19910101;75;1471
138750;1;19910101;76;1325
138751;1;19910101;77;1282
138752;1;19910101;78;1223
138753;1;19910101;79;1033
138754;1;19910101;80;1021
138755;1;19910101;81;904
138756;1;19910101;82;867
138757;1;19910101;83;722
138758;1;19910101;84;558
138759;1;19910101;85;519
138760;1;19910101;86;398
138761;1;19910101;87;347
138762;1;19910101;88;254
138763;1;19910101;89;196
138764;1;19910101;90;174
138765;1;19910101;91;87
138766;1;19910101;92;68
138767;1;19910101;93;61
138768;1;19910101;94;41
138769;1;19910101;95;28
138770;1;19910101;96;17
138771;1;19910101;97;9
138772;1;19910101;98;9
138773;1;19910101;99;5
138774;1;19910101;100;9
138775;1;19920101;0;2493
138776;1;19920101;1;2283
138777;1;19920101;2;2483
138778;1;19920101;3;2439
138779;1;19920101;4;2470
138780;1;19920101;5;2691
138781;1;19920101;6;2703
138782;1;19920101;7;2825
138783;1;19920101;8;2965
138784;1;19920101;9;3130
138785;1;19920101;10;3286
138786;1;19920101;11;3561
138787;1;19920101;12;3664
138788;1;19920101;13;3988
138789;1;19920101;14;4164
138790;1;19920101;15;4379
138791;1;19920101;16;4327
138792;1;19920101;17;4230
138793;1;19920101;18;4131
138794;1;19920101;19;4271
138795;1;19920101;20;4277
138796;1;19920101;21;4276
138797;1;19920101;22;4337
138798;1;19920101;23;4269
138799;1;19920101;24;4247
138800;1;19920101;25;4192
138801;1;19920101;26;4352
138802;1;19920101;27;4398
138803;1;19920101;28;4455
138804;1;19920101;29;4163
138805;1;19920101;30;4164
138806;1;19920101;31;4075
138807;1;19920101;32;4111
138808;1;19920101;33;3968
138809;1;19920101;34;4000
138810;1;19920101;35;3843
138811;1;19920101;36;3780
138812;1;19920101;37;3596
138813;1;19920101;38;3579
138814;1;19920101;39;3632
138815;1;19920101;40;3451
138816;1;19920101;41;3452
138817;1;19920101;42;3612
138818;1;19920101;43;3652
138819;1;19920101;44;3471
138820;1;19920101;45;3363
138821;1;19920101;46;3590
138822;1;19920101;47;3212
138823;1;19920101;48;3318
138824;1;19920101;49;2988
138825;1;19920101;50;2750
138826;1;19920101;51;2890
138827;1;19920101;52;2248
138828;1;19920101;53;2262
138829;1;19920101;54;2466
138830;1;19920101;55;2977
138831;1;19920101;56;2953
138832;1;19920101;57;2801
138833;1;19920101;58;2942
138834;1;19920101;59;3002
138835;1;19920101;60;2745
138836;1;19920101;61;2976
138837;1;19920101;62;2747
138838;1;19920101;63;2793
138839;1;19920101;64;2635
138840;1;19920101;65;2627
138841;1;19920101;66;2575
138842;1;19920101;67;2473
138843;1;19920101;68;2482
138844;1;19920101;69;2313
138845;1;19920101;70;2290
138846;1;19920101;71;2029
138847;1;19920101;72;1661
138848;1;19920101;73;1634
138849;1;19920101;74;1451
138850;1;19920101;75;1313
138851;1;19920101;76;1396
138852;1;19920101;77;1251
138853;1;19920101;78;1201
138854;1;19920101;79;1135
138855;1;19920101;80;963
138856;1;19920101;81;940
138857;1;19920101;82;825
138858;1;19920101;83;788
138859;1;19920101;84;648
138860;1;19920101;85;499
138861;1;19920101;86;459
138862;1;19920101;87;346
138863;1;19920101;88;301
138864;1;19920101;89;219
138865;1;19920101;90;169
138866;1;19920101;91;148
138867;1;19920101;92;72
138868;1;19920101;93;57
138869;1;19920101;94;51
138870;1;19920101;95;34
138871;1;19920101;96;23
138872;1;19920101;97;14
138873;1;19920101;98;7
138874;1;19920101;99;7
138875;1;19920101;100;4
138876;1;19930101;0;2376
138877;1;19930101;1;2479
138878;1;19930101;2;2290
138879;1;19930101;3;2483
138880;1;19930101;4;2446
138881;1;19930101;5;2460
138882;1;19930101;6;2690
138883;1;19930101;7;2696
138884;1;19930101;8;2832
138885;1;19930101;9;2965
138886;1;19930101;10;3131
138887;1;19930101;11;3286
138888;1;19930101;12;3559
138889;1;19930101;13;3669
138890;1;19930101;14;3983
138891;1;19930101;15;4169
138892;1;19930101;16;4380
138893;1;19930101;17;4325
138894;1;19930101;18;4229
138895;1;19930101;19;4126
138896;1;19930101;20;4279
138897;1;19930101;21;4275
138898;1;19930101;22;4269
138899;1;19930101;23;4342
138900;1;19930101;24;4269
138901;1;19930101;25;4252
138902;1;19930101;26;4183
138903;1;19930101;27;4342
138904;1;19930101;28;4397
138905;1;19930101;29;4434
138906;1;19930101;30;4150
138907;1;19930101;31;4159
138908;1;19930101;32;4071
138909;1;19930101;33;4103
138910;1;19930101;34;3956
138911;1;19930101;35;3987
138912;1;19930101;36;3830
138913;1;19930101;37;3765
138914;1;19930101;38;3575
138915;1;19930101;39;3578
138916;1;19930101;40;3621
138917;1;19930101;41;3440
138918;1;19930101;42;3439
138919;1;19930101;43;3606
138920;1;19930101;44;3648
138921;1;19930101;45;3462
138922;1;19930101;46;3354
138923;1;19930101;47;3579
138924;1;19930101;48;3203
138925;1;19930101;49;3306
138926;1;19930101;50;2982
138927;1;19930101;51;2745
138928;1;19930101;52;2877
138929;1;19930101;53;2232
138930;1;19930101;54;2253
138931;1;19930101;55;2452
138932;1;19930101;56;2961
138933;1;19930101;57;2936
138934;1;19930101;58;2785
138935;1;19930101;59;2925
138936;1;19930101;60;2980
138937;1;19930101;61;2713
138938;1;19930101;62;2944
138939;1;19930101;63;2710
138940;1;19930101;64;2754
138941;1;19930101;65;2596
138942;1;19930101;66;2586
138943;1;19930101;67;2525
138944;1;19930101;68;2420
138945;1;19930101;69;2419
138946;1;19930101;70;2254
138947;1;19930101;71;2220
138948;1;19930101;72;1958
138949;1;19930101;73;1594
138950;1;19930101;74;1574
138951;1;19930101;75;1386
138952;1;19930101;76;1244
138953;1;19930101;77;1321
138954;1;19930101;78;1178
138955;1;19930101;79;1120
138956;1;19930101;80;1047
138957;1;19930101;81;892
138958;1;19930101;82;859
138959;1;19930101;83;746
138960;1;19930101;84;710
